reactor_id|plant|unit|field|verdict|confidence|visible|corrected_value|source
596|Fort Calhoun|1|architect_engineer|UNVERIFIABLE|LOW|no||Gibbs & Hill not mentioned in Wikipedia; no other source checked confirms or denies
596|Fort Calhoun|1|constructor|UNVERIFIABLE|LOW|no||CE confirmed only as reactor supplier; no distinct general-contractor/constructor named
596|Fort Calhoun|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||Wikipedia/WNA state Combustion Engineering as reactor (NSSS) supplier only, not confirmed separately as vessel fabricator; 2006 replaced vessel HEAD (not full vessel) with Mitsubishi Heavy Industries
596|Fort Calhoun|1|turbine_supplier|UNVERIFIABLE|LOW|no||No turbine supplier named; possible mismatch (CE-designed plant w/ guessed GE turbine) could not be confirmed or refuted
597|Fort St. Vrain|1|architect_engineer|UNVERIFIABLE|LOW|no||No AE firm named
597|Fort St. Vrain|1|constructor|UNVERIFIABLE|LOW|no||No distinct constructor named beyond General Atomic as designer
597|Fort St. Vrain|1|rpv_manufacturer|CONFIRMED|HIGH|yes||Wikipedia: Fort Saint Vrain Nuclear Generating Station (General Atomics designed reactor and PCRV pressure vessel)
597|Fort St. Vrain|1|turbine_supplier|UNVERIFIABLE|LOW|no||No turbine supplier named
598|GE Vallecitos|1|architect_engineer|WRONG|MED|no|Bechtel Corporation|Wikipedia: Vallecitos Nuclear Center - "Bechtel Corporation served as the engineering contractor"
598|GE Vallecitos|1|constructor|UNVERIFIABLE|LOW|no||Wikipedia describes GE/PG&E as co-developers and Bechtel as engineering contractor; unclear which maps to "constructor"
598|GE Vallecitos|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||GE designed the VBWR reactor but no source explicitly names vessel fabricator
598|GE Vallecitos|1|turbine_supplier|UNVERIFIABLE|LOW|no||No turbine supplier explicitly named
599|Ginna (R. E. Ginna)|1|architect_engineer|UNVERIFIABLE|LOW|no||Gilbert Associates not mentioned in Wikipedia article; no confirming/denying source found
599|Ginna (R. E. Ginna)|1|constructor|UNVERIFIABLE|LOW|no||Westinghouse confirmed only as reactor (NSSS) supplier; no distinct constructor named
599|Ginna (R. E. Ginna)|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||Westinghouse confirmed as NSSS supplier; steam generators (not RPV) later replaced by B&W in 1996 - no vessel-fabricator source found
599|Ginna (R. E. Ginna)|1|turbine_supplier|UNVERIFIABLE|LOW|no||No turbine supplier named
600|Grand Gulf|1|architect_engineer|CONFIRMED|LOW|no||Aggregated web search (incl. power-technology.com) states Bechtel was AE; not independently verified via primary document
600|Grand Gulf|1|constructor|UNVERIFIABLE|LOW|no||Wikipedia infobox lists only "reactor supplier"=GE; weak search synthesis suggested Bechtel did civil construction, not independently confirmed
600|Grand Gulf|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||Web search snippet mentioned McDermott International (B&W's later parent co.), ambiguous/unconfirmed relative to guessed B&W
600|Grand Gulf|1|turbine_supplier|UNVERIFIABLE|LOW|no||Conflicting, low-reliability web search claim of Allis-Chalmers; no primary source found either way
601|Haddam Neck (Connecticut Yankee)|1|architect_engineer|CONFIRMED|MED|yes||Aggregated search of LOC HAER/nukeworker.com listings; not a direct primary-document confirmation
601|Haddam Neck (Connecticut Yankee)|1|constructor|WRONG|MED|no|Stone & Webster|Aggregated search of LOC HAER/nukeworker.com listings
601|Haddam Neck (Connecticut Yankee)|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found naming vessel fabricator
601|Haddam Neck (Connecticut Yankee)|1|turbine_supplier|UNVERIFIABLE|LOW|no||No source found (LOC HAER PDF fetch blocked, 403)
602|Hallam|1|architect_engineer|UNVERIFIABLE|LOW|no||Wikipedia does not name a separate AE firm from Atomics International
602|Hallam|1|constructor|WRONG|HIGH|no|Atomics International|Wikipedia: Hallam Nuclear Power Facility - "built by Atomics International and operated by Consumers Public Power District"
602|Hallam|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||Wikipedia mentions reactor vessel material (type 304 SS) but does not name the fabricator
602|Hallam|1|turbine_supplier|UNVERIFIABLE|LOW|no||Wikipedia mentions a shared turbo-generator but does not name the manufacturer
603|Harris (Shearon Harris)|1|architect_engineer|UNVERIFIABLE|LOW|no||Not present in Wikipedia article; not re-verified via web search (budget exhausted)
603|Harris (Shearon Harris)|1|constructor|UNVERIFIABLE|LOW|no||Wikipedia names Westinghouse only as reactor supplier, no separate constructor field
603|Harris (Shearon Harris)|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||Wikipedia discusses 2013 RPV head flaw and 2019 head replacement but never names original fabricator
603|Harris (Shearon Harris)|1|turbine_supplier|UNVERIFIABLE|LOW|no||Not present in Wikipedia article
604|Hatch (Edwin I. Hatch)|1|architect_engineer|UNVERIFIABLE|LOW|no||Not present in Wikipedia article; not re-verified via web search (budget exhausted)
604|Hatch (Edwin I. Hatch)|1|constructor|UNVERIFIABLE|LOW|no||Wikipedia names GE only as reactor supplier, no separate constructor field
604|Hatch (Edwin I. Hatch)|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||Not present in Wikipedia article
604|Hatch (Edwin I. Hatch)|1|turbine_supplier|UNVERIFIABLE|LOW|no||Not present in Wikipedia article
605|Hatch (Edwin I. Hatch)|2|architect_engineer|UNVERIFIABLE|LOW|no||Not present in Wikipedia article; not re-verified via web search (budget exhausted)
605|Hatch (Edwin I. Hatch)|2|constructor|UNVERIFIABLE|LOW|no||Wikipedia names GE only as reactor supplier, no separate constructor field
605|Hatch (Edwin I. Hatch)|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||Not present in Wikipedia article
605|Hatch (Edwin I. Hatch)|2|turbine_supplier|UNVERIFIABLE|LOW|no||Not present in Wikipedia article
606|Hope Creek|1|architect_engineer|UNVERIFIABLE|LOW|no||Not present in Wikipedia article; not re-verified via web search (budget exhausted)
606|Hope Creek|1|constructor|UNVERIFIABLE|LOW|no||Wikipedia names GE only as reactor supplier, no separate constructor field
606|Hope Creek|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||Not present in Wikipedia article
606|Hope Creek|1|turbine_supplier|UNVERIFIABLE|LOW|no||Not present in Wikipedia article
607|Humboldt Bay|1|architect_engineer|UNVERIFIABLE|LOW|no||Not present in Wikipedia article
607|Humboldt Bay|1|constructor|UNVERIFIABLE|LOW|no||Wikipedia names GE only as reactor supplier, no separate constructor field
607|Humboldt Bay|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||Not present in Wikipedia article
607|Humboldt Bay|1|turbine_supplier|UNVERIFIABLE|LOW|no||Not present in Wikipedia article; only "reactor supplier"=GE listed
608|Indian Point|1|architect_engineer|UNVERIFIABLE|LOW|no||
608|Indian Point|1|constructor|WRONG|MED|no|Consolidated Edison|en.wikipedia.org/wiki/Indian_Point_Energy_Center ("built by Consolidated Edison")
608|Indian Point|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
608|Indian Point|1|turbine_supplier|UNVERIFIABLE|LOW|no||
609|Indian Point|2|architect_engineer|UNVERIFIABLE|LOW|no||
609|Indian Point|2|constructor|UNVERIFIABLE|LOW|no||
609|Indian Point|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
609|Indian Point|2|turbine_supplier|UNVERIFIABLE|LOW|no||
610|Indian Point|3|architect_engineer|UNVERIFIABLE|LOW|no||
610|Indian Point|3|constructor|UNVERIFIABLE|LOW|no||
610|Indian Point|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||
610|Indian Point|3|turbine_supplier|UNVERIFIABLE|LOW|no||
611|Kewaunee|1|architect_engineer|UNVERIFIABLE|LOW|no||
611|Kewaunee|1|constructor|UNVERIFIABLE|LOW|no||
611|Kewaunee|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
611|Kewaunee|1|turbine_supplier|UNVERIFIABLE|LOW|no||
612|Lacrosse|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
612|Lacrosse|1|turbine_supplier|UNVERIFIABLE|LOW|no||
613|LaSalle|1|architect_engineer|UNVERIFIABLE|LOW|no||
613|LaSalle|1|constructor|UNVERIFIABLE|LOW|no||
613|LaSalle|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
613|LaSalle|1|turbine_supplier|UNVERIFIABLE|LOW|no||
614|LaSalle|2|architect_engineer|UNVERIFIABLE|LOW|no||
614|LaSalle|2|constructor|UNVERIFIABLE|LOW|no||
614|LaSalle|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
614|LaSalle|2|turbine_supplier|UNVERIFIABLE|LOW|no||
615|Limerick|1|architect_engineer|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Limerick_Generating_Station
615|Limerick|1|constructor|WRONG|MED|no|Bechtel Power Corporation|en.wikipedia.org/wiki/Limerick_Generating_Station ("construction ... by the Bechtel Power Corporation")
615|Limerick|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
615|Limerick|1|turbine_supplier|UNVERIFIABLE|LOW|no||
616|Limerick|2|architect_engineer|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Limerick_Generating_Station
616|Limerick|2|constructor|WRONG|MED|no|Bechtel Power Corporation|en.wikipedia.org/wiki/Limerick_Generating_Station
616|Limerick|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
616|Limerick|2|turbine_supplier|UNVERIFIABLE|LOW|no||
617|Maine Yankee|1|architect_engineer|UNVERIFIABLE|LOW|no||
617|Maine Yankee|1|constructor|UNVERIFIABLE|LOW|no||
617|Maine Yankee|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
617|Maine Yankee|1|turbine_supplier|UNVERIFIABLE|LOW|no||
618|McGuire|1|architect_engineer|UNVERIFIABLE|LOW|no||
618|McGuire|1|constructor|UNVERIFIABLE|LOW|no||
618|McGuire|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
618|McGuire|1|turbine_supplier|UNVERIFIABLE|LOW|no||
619|McGuire|2|architect_engineer|UNVERIFIABLE|LOW|no||
619|McGuire|2|constructor|UNVERIFIABLE|LOW|no||
619|McGuire|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
619|McGuire|2|turbine_supplier|UNVERIFIABLE|LOW|no||
620|Millstone|1|architect_engineer|UNVERIFIABLE|LOW|no||
620|Millstone|1|constructor|UNVERIFIABLE|LOW|no||
620|Millstone|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
620|Millstone|1|turbine_supplier|UNVERIFIABLE|LOW|no||
621|Millstone|2|architect_engineer|UNVERIFIABLE|LOW|no||
621|Millstone|2|constructor|UNVERIFIABLE|LOW|no||
621|Millstone|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
621|Millstone|2|turbine_supplier|UNVERIFIABLE|LOW|no||
622|Millstone|3|architect_engineer|UNVERIFIABLE|LOW|no||
622|Millstone|3|constructor|UNVERIFIABLE|LOW|no||
622|Millstone|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||
622|Millstone|3|turbine_supplier|UNVERIFIABLE|LOW|no||
623|Monticello|1|architect_engineer|UNVERIFIABLE|LOW|no||
623|Monticello|1|constructor|UNVERIFIABLE|LOW|no||
623|Monticello|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
623|Monticello|1|turbine_supplier|UNVERIFIABLE|LOW|no||
624|Nine Mile Point|1|architect_engineer|UNVERIFIABLE|LOW|no||
624|Nine Mile Point|1|constructor|UNVERIFIABLE|LOW|no||
624|Nine Mile Point|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
624|Nine Mile Point|1|turbine_supplier|UNVERIFIABLE|LOW|no||
625|Nine Mile Point|2|architect_engineer|UNVERIFIABLE|LOW|no||
625|Nine Mile Point|2|constructor|UNVERIFIABLE|LOW|no||
625|Nine Mile Point|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
625|Nine Mile Point|2|turbine_supplier|UNVERIFIABLE|LOW|no||
626|North Anna|1|architect_engineer|UNVERIFIABLE|LOW|no||
626|North Anna|1|constructor|UNVERIFIABLE|LOW|no||
626|North Anna|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
626|North Anna|1|turbine_supplier|UNVERIFIABLE|LOW|no||
627|North Anna|2|architect_engineer|UNVERIFIABLE|LOW|no||
627|North Anna|2|constructor|UNVERIFIABLE|LOW|no||
627|North Anna|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
627|North Anna|2|turbine_supplier|UNVERIFIABLE|LOW|no||
628|Oconee|1|architect_engineer|UNVERIFIABLE|LOW|no||
628|Oconee|1|constructor|UNVERIFIABLE|LOW|no||
628|Oconee|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
628|Oconee|1|turbine_supplier|UNVERIFIABLE|LOW|no||
629|Oconee|2|architect_engineer|UNVERIFIABLE|LOW|no||
629|Oconee|2|constructor|UNVERIFIABLE|LOW|no||
629|Oconee|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
629|Oconee|2|turbine_supplier|UNVERIFIABLE|LOW|no||
630|Oconee|3|architect_engineer|UNVERIFIABLE|LOW|no||
630|Oconee|3|constructor|UNVERIFIABLE|LOW|no||
630|Oconee|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||
630|Oconee|3|turbine_supplier|UNVERIFIABLE|LOW|no||
631|Oyster Creek|1|architect_engineer|UNVERIFIABLE|LOW|no||
631|Oyster Creek|1|constructor|UNVERIFIABLE|LOW|no||
631|Oyster Creek|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
631|Oyster Creek|1|turbine_supplier|UNVERIFIABLE|LOW|no||
632|Palisades|1|architect_engineer|UNVERIFIABLE|LOW|no||
632|Palisades|1|constructor|UNVERIFIABLE|LOW|no||
632|Palisades|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
632|Palisades|1|turbine_supplier|WRONG|HIGH|no|Westinghouse Electric Company|en.wikipedia.org/wiki/Palisades_Nuclear_Generating_Station ("The Westinghouse Electric Company turbine generator can produce 725,000 kilowatts")
633|Palo Verde|1|architect_engineer|CONFIRMED|HIGH|yes||en.wikipedia.org/wiki/Palo_Verde_Nuclear_Generating_Station
633|Palo Verde|1|constructor|WRONG|HIGH|no|Bechtel Power Corporation|en.wikipedia.org/wiki/Palo_Verde_Nuclear_Generating_Station ("Bechtel Power Corporation was the Architect/Engineer/Constructor for the facility")
633|Palo Verde|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
633|Palo Verde|1|turbine_supplier|CONFIRMED|HIGH|yes||en.wikipedia.org/wiki/Palo_Verde_Nuclear_Generating_Station ("main turbine generators were supplied by General Electric")
634|Palo Verde|2|architect_engineer|CONFIRMED|HIGH|yes||en.wikipedia.org/wiki/Palo_Verde_Nuclear_Generating_Station
634|Palo Verde|2|constructor|WRONG|HIGH|no|Bechtel Power Corporation|en.wikipedia.org/wiki/Palo_Verde_Nuclear_Generating_Station
634|Palo Verde|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
634|Palo Verde|2|turbine_supplier|CONFIRMED|HIGH|yes||en.wikipedia.org/wiki/Palo_Verde_Nuclear_Generating_Station
635|Palo Verde|3|architect_engineer|CONFIRMED|HIGH|yes||Wikipedia: Palo Verde Nuclear Generating Station
635|Palo Verde|3|constructor|WRONG|HIGH|no|Bechtel Power Corporation|Wikipedia: Palo Verde Nuclear Generating Station ("Bechtel Power Corporation was the Architect/Engineer/Constructor for the facility")
635|Palo Verde|3|rpv_manufacturer|CONFIRMED|MED|yes||UCS blog, "Made in Chattanooga" (CE Chattanooga TN vessel fabrication)
635|Palo Verde|3|turbine_supplier|CONFIRMED|HIGH|yes||Wikipedia: Palo Verde Nuclear Generating Station
636|Pathfinder|1|architect_engineer|WRONG|HIGH|no|Pioneer Service & Engineering Co.|ANS, "Pathfinder: A Path Not Taken"
636|Pathfinder|1|constructor|WRONG|HIGH|no|Fegles Construction Co. and Power Service Corporation|ANS, "Pathfinder: A Path Not Taken"
636|Pathfinder|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
636|Pathfinder|1|turbine_supplier|UNVERIFIABLE|LOW|no||
637|Peach Bottom|1|architect_engineer|CONFIRMED|HIGH|yes||Wikipedia: Peach Bottom Unit 1; ANS, "The Peach Bottom-1 HTGR"
637|Peach Bottom|1|constructor|UNVERIFIABLE|LOW|no||
637|Peach Bottom|1|rpv_manufacturer|CONFIRMED|MED|yes||Wikipedia: Peach Bottom Unit 1 (General Atomic as HTGR/NSSS designer, treated as vessel source for single-vendor prototype)
637|Peach Bottom|1|turbine_supplier|UNVERIFIABLE|LOW|no||
638|Peach Bottom|2|architect_engineer|CONFIRMED|HIGH|yes||power-technology.com Peach Bottom-2 profile; corroborated by Wikipedia: Peach Bottom Nuclear Generating Station
638|Peach Bottom|2|constructor|CONFIRMED|LOW|no||power-technology.com Peach Bottom-2 profile (sole source; conflates NSSS vendor/constructor per known trap)
638|Peach Bottom|2|rpv_manufacturer|CONFIRMED|LOW|no||power-technology.com Peach Bottom-2 profile ("reactor vessel supplied by BWX Technologies," B&W's successor; sole source)
638|Peach Bottom|2|turbine_supplier|CONFIRMED|LOW|no||power-technology.com Peach Bottom-2 profile (sole source)
639|Peach Bottom|3|architect_engineer|CONFIRMED|HIGH|yes||power-technology.com profile; corroborated by Wikipedia: Peach Bottom Nuclear Generating Station
639|Peach Bottom|3|constructor|CONFIRMED|LOW|no||power-technology.com Peach Bottom-2 profile (shared plant data; sole source)
639|Peach Bottom|3|rpv_manufacturer|CONFIRMED|LOW|no||power-technology.com profile (sole source)
639|Peach Bottom|3|turbine_supplier|CONFIRMED|LOW|no||power-technology.com profile (sole source)
640|Perry|1|architect_engineer|CONFIRMED|LOW|no||power-technology.com Perry-1 profile (sole source)
640|Perry|1|constructor|UNVERIFIABLE|LOW|no||
640|Perry|1|rpv_manufacturer|CONFIRMED|LOW|no||power-technology.com Perry-1 profile ("reactor vessel supplied by GE Power and McDermott International"; sole source)
640|Perry|1|turbine_supplier|CONFIRMED|LOW|no||power-technology.com Perry-1 profile (sole source)
641|Pilgrim|1|architect_engineer|UNVERIFIABLE|LOW|no||
641|Pilgrim|1|constructor|WRONG|MED|no|Bechtel|Wikipedia: Pilgrim Nuclear Power Station ("Like many similar plants, it was constructed by Bechtel")
641|Pilgrim|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
641|Pilgrim|1|turbine_supplier|UNVERIFIABLE|LOW|no||
642|Piqua|1|architect_engineer|UNVERIFIABLE|LOW|no||
642|Piqua|1|constructor|UNVERIFIABLE|LOW|no||
642|Piqua|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
642|Piqua|1|turbine_supplier|UNVERIFIABLE|LOW|no||
643|Point Beach|1|architect_engineer|UNVERIFIABLE|LOW|no||
643|Point Beach|1|constructor|UNVERIFIABLE|LOW|no||
643|Point Beach|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
643|Point Beach|1|turbine_supplier|UNVERIFIABLE|LOW|no||
644|Point Beach|2|architect_engineer|UNVERIFIABLE|LOW|no||
644|Point Beach|2|constructor|UNVERIFIABLE|LOW|no||
644|Point Beach|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
644|Point Beach|2|turbine_supplier|UNVERIFIABLE|LOW|no||
645|Prairie Island|1|architect_engineer|CONFIRMED|LOW|no||Fluor project page, fluor.com/projects/prairie-island-nuclear-generating-plant ("served as the plant's original architect/engineer")
645|Prairie Island|1|constructor|UNVERIFIABLE|LOW|no||
645|Prairie Island|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
645|Prairie Island|1|turbine_supplier|UNVERIFIABLE|LOW|no||
646|Prairie Island|2|architect_engineer|CONFIRMED|LOW|no||Fluor project page, fluor.com/projects/prairie-island-nuclear-generating-plant
646|Prairie Island|2|constructor|UNVERIFIABLE|LOW|no||
646|Prairie Island|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
646|Prairie Island|2|turbine_supplier|UNVERIFIABLE|LOW|no||
647|Quad Cities|1|architect_engineer|UNVERIFIABLE|LOW|no||
647|Quad Cities|1|constructor|UNVERIFIABLE|LOW|no||
647|Quad Cities|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
647|Quad Cities|1|turbine_supplier|UNVERIFIABLE|LOW|no||
648|Quad Cities|2|architect_engineer|UNVERIFIABLE|LOW|no||
648|Quad Cities|2|constructor|UNVERIFIABLE|LOW|no||
648|Quad Cities|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
648|Quad Cities|2|turbine_supplier|UNVERIFIABLE|LOW|no||
649|Rancho Seco|1|architect_engineer|UNVERIFIABLE|LOW|no||
649|Rancho Seco|1|constructor|WRONG|MED|no|Bechtel|UC Davis Environs, Sabey, "Sacramento Turns Out Rancho Seco" ("SMUD hired Babcock and Wilcox to design the plant and Bechtel to construct it")
649|Rancho Seco|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
649|Rancho Seco|1|turbine_supplier|UNVERIFIABLE|LOW|no||
650|River Bend|1|architect_engineer|UNVERIFIABLE|LOW|no||
650|River Bend|1|constructor|UNVERIFIABLE|LOW|no||
650|River Bend|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
650|River Bend|1|turbine_supplier|UNVERIFIABLE|LOW|no||
651|Robinson (H B Robinson)|2|architect_engineer|CONFIRMED|MED|yes||NRC ADAMS ML20041F522
651|Robinson (H B Robinson)|2|constructor|WRONG|MED|no|Ebasco Services|NRC ADAMS ML20041F522 (Ebasco Services nuclear power plant filing), via search synthesis
651|Robinson (H B Robinson)|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
651|Robinson (H B Robinson)|2|turbine_supplier|UNVERIFIABLE|LOW|no||
652|Salem|1|architect_engineer|CONFIRMED|MED|yes||power-technology.com Salem-1 profile ("Public Service Enterprise Group was selected as an architect engineer" — PSEG is parent of claimed PSE&G)
652|Salem|1|constructor|UNVERIFIABLE|LOW|no||
652|Salem|1|rpv_manufacturer|CONFIRMED|MED|yes||power-technology.com Salem-1 profile ("reactor vessel has been supplied by Combustion Engineering" — distinct from Westinghouse NSSS, mitigating conflation risk)
652|Salem|1|turbine_supplier|UNVERIFIABLE|LOW|no||
653|Salem|2|architect_engineer|CONFIRMED|MED|yes||power-technology.com Salem-1 profile (shared plant data)
653|Salem|2|constructor|UNVERIFIABLE|LOW|no||
653|Salem|2|rpv_manufacturer|CONFIRMED|MED|yes||power-technology.com Salem-1 profile (shared plant data)
653|Salem|2|turbine_supplier|UNVERIFIABLE|LOW|no||
654|San Onofre|1|architect_engineer|CONFIRMED|LOW|no||power-technology.com San Onofre profile (sole source)
654|San Onofre|1|constructor|WRONG|LOW|no|Bechtel|power-technology.com San Onofre profile ("All three units...were built by Bechtel"; sole source)
654|San Onofre|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
654|San Onofre|1|turbine_supplier|WRONG|LOW|no|English Electric (original; later replaced by Mitsubishi Heavy Industries)|power-technology.com San Onofre profile (sole source)
655|San Onofre|2|architect_engineer|CONFIRMED|LOW|no||power-technology.com San Onofre profile (sole source)
655|San Onofre|2|constructor|WRONG|LOW|no|Bechtel|power-technology.com San Onofre profile (sole source)
655|San Onofre|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
655|San Onofre|2|turbine_supplier|WRONG|LOW|no|English Electric (original; later Mitsubishi Heavy Industries)|power-technology.com San Onofre profile (sole source)
656|San Onofre|3|architect_engineer|CONFIRMED|LOW|no||power-technology.com San Onofre profile (sole source)
656|San Onofre|3|constructor|WRONG|LOW|no|Bechtel|power-technology.com San Onofre profile (sole source)
656|San Onofre|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||
656|San Onofre|3|turbine_supplier|WRONG|LOW|no|English Electric (original; later Mitsubishi Heavy Industries)|power-technology.com San Onofre profile (sole source)
657|Saxton|1|architect_engineer|UNVERIFIABLE|LOW|no||
657|Saxton|1|constructor|WRONG|HIGH|no|Westinghouse Electric Corporation|Wikipedia: Saxton Nuclear Generating Station ("designed and constructed by Westinghouse Electric Corporation")
657|Saxton|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
657|Saxton|1|turbine_supplier|CONFIRMED|HIGH|yes||Wikipedia: Saxton Nuclear Generating Station (plant had no dedicated turbine; used adjacent Saxton Steam Generating Station's turbine-generator)
658|Seabrook|1|architect_engineer|CONFIRMED|MED|yes||power-technology.com Seabrook-1 profile ("United Engineers & Constructors was selected as the architect engineer")
658|Seabrook|1|constructor|UNVERIFIABLE|LOW|no||
658|Seabrook|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
658|Seabrook|1|turbine_supplier|WRONG|MED|no|General Electric|power-technology.com Seabrook-1 profile ("Steam Turbine Supplier: GE Power"); corroborated by MIT OpenCourseWare 22.091 Lecture 16 PDF ("Seabrook's turbine-generator was built by General Electric")
659|Sequoyah|1|architect_engineer|UNVERIFIABLE|LOW|no||
659|Sequoyah|1|constructor|UNVERIFIABLE|LOW|no||
659|Sequoyah|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
659|Sequoyah|1|turbine_supplier|UNVERIFIABLE|LOW|no||
660|Sequoyah|2|architect_engineer|UNVERIFIABLE|LOW|no||
660|Sequoyah|2|constructor|UNVERIFIABLE|LOW|no||
660|Sequoyah|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
660|Sequoyah|2|turbine_supplier|UNVERIFIABLE|LOW|no||
661|Shippingport|1|architect_engineer|UNVERIFIABLE|LOW|no||
661|Shippingport|1|constructor|UNVERIFIABLE|LOW|no||
661|Shippingport|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
661|Shippingport|1|turbine_supplier|CONFIRMED|MED|yes||Multi-source historical AEC/Duquesne synthesis ("installation...of the 100,000 kw Westinghouse turbine generator")
662|Shoreham|1|architect_engineer|CONFIRMED|HIGH|yes||Wikipedia: Shoreham Nuclear Power Plant
662|Shoreham|1|constructor|WRONG|HIGH|no|Stone & Webster|Wikipedia: Shoreham Nuclear Power Plant
662|Shoreham|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
662|Shoreham|1|turbine_supplier|UNVERIFIABLE|LOW|no||
663|South Texas Project|1|architect_engineer|CONFIRMED|MED|yes||Wikipedia: South Texas Nuclear Generating Station (Bechtel AE from 1981, succeeding Brown & Root)
663|South Texas Project|1|constructor|WRONG|MED|no|Brown & Root (1975-1981), then Ebasco Constructors (1982-completion)|Wikipedia: South Texas Nuclear Generating Station
663|South Texas Project|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
663|South Texas Project|1|turbine_supplier|UNVERIFIABLE|LOW|no||
664|South Texas Project|2|architect_engineer|CONFIRMED|MED|yes||Wikipedia: South Texas Nuclear Generating Station (Bechtel AE from 1981, succeeding Brown & Root)
664|South Texas Project|2|constructor|WRONG|MED|no|Brown & Root (1975-1981), then Ebasco Constructors (1982-completion)|Wikipedia: South Texas Nuclear Generating Station
664|South Texas Project|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
664|South Texas Project|2|turbine_supplier|UNVERIFIABLE|LOW|no||
665|St Lucie|1|architect_engineer|CONFIRMED|MED|yes||Wikipedia: St. Lucie Nuclear Power Plant
665|St Lucie|1|constructor|UNVERIFIABLE|LOW|no||
665|St Lucie|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
665|St Lucie|1|turbine_supplier|UNVERIFIABLE|LOW|no||
666|St Lucie|2|architect_engineer|CONFIRMED|MED|yes||Wikipedia: St. Lucie Nuclear Power Plant
666|St Lucie|2|constructor|UNVERIFIABLE|LOW|no||
666|St Lucie|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
666|St Lucie|2|turbine_supplier|UNVERIFIABLE|LOW|no||
667|Summer (V C Summer)|1|architect_engineer|UNVERIFIABLE|LOW|no||
667|Summer (V C Summer)|1|constructor|UNVERIFIABLE|LOW|no||
